Delivery Date,Depot Name,Route Name,Weight,Sales_Amount
8-Jan-19,Depot 15,Route 125,2987.87,277205
8-Jan-19,Depot 15,Route 126,3471.81,362565
8-Jan-19,Depot 15,Route 131,2432.37,205715
8-Jan-19,Depot 15,Route 132,3038.64,297319
9-Jan-19,Depot 15,Route 129,1389.24,147994
9-Jan-19,Depot 15,Route 130,2610.7,265540
9-Jan-19,Depot 15,Route 128,2210.94,224303
9-Jan-19,Depot 15,Route 127,1809.06,159288
9-Jan-19,Depot 15,Route 124,1547.07,170190
9-Jan-19,Depot 15,Route 123,2536.18,276629
9-Jan-19,Depot 15,Route 131,1780.53,172957
9-Jan-19,Depot 15,Route 132,1765.51,165315
9-Jan-19,Depot 15,Route 125,2410.88,253061
9-Jan-19,Depot 15,Route 126,2235.15,247105
10-Jan-19,Depot 15,Route 124,1855.93,228365
10-Jan-19,Depot 15,Route 123,2136.79,223066
10-Jan-19,Depot 15,Route 127,2177.03,191830
10-Jan-19,Depot 15,Route 128,1668.53,174636
10-Jan-19,Depot 15,Route 129,1609.23,179210
10-Jan-19,Depot 15,Route 130,2491.45,255815
10-Jan-19,Depot 15,Route 131,2384.53,248350
10-Jan-19,Depot 15,Route 132,2040.66,239678
10-Jan-19,Depot 15,Route 125,1829.56,188960
10-Jan-19,Depot 15,Route 126,2591.73,283023
11-Jan-19,Depot 15,Route 127,1498.6,134965
11-Jan-19,Depot 15,Route 129,3417.98,334730
11-Jan-19,Depot 15,Route 130,1753.57,170330
11-Jan-19,Depot 15,Route 128,1737.25,180100
11-Jan-19,Depot 15,Route 124,1457.51,142180
11-Jan-19,Depot 15,Route 123,2189.15,221519
11-Jan-19,Depot 15,Route 126,1831.34,187702
11-Jan-19,Depot 15,Route 125,2184.53,189787
11-Jan-19,Depot 15,Route 132,2975.01,317386
11-Jan-19,Depot 15,Route 131,1704.44,149539
12-Jan-19,Depot 15,Route 123,2336.45,249076
12-Jan-19,Depot 15,Route 126,2538.59,289332
12-Jan-19,Depot 15,Route 125,2356.04,235804
12-Jan-19,Depot 15,Route 132,2779.49,282856
12-Jan-19,Depot 15,Route 131,2428.01,258752
12-Jan-19,Depot 15,Route 130,2456.34,265006
12-Jan-19,Depot 15,Route 129,3147.21,351303
12-Jan-19,Depot 15,Route 128,2716,266040
12-Jan-19,Depot 15,Route 127,2258.33,218293
12-Jan-19,Depot 15,Route 124,2331.95,260479
14-Jan-19,Depot 15,Route 123,3589.44,326883
14-Jan-19,Depot 15,Route 124,4769.63,473034
14-Jan-19,Depot 15,Route 127,1738.61,173083
14-Jan-19,Depot 15,Route 128,3101.58,316200
14-Jan-19,Depot 15,Route 129,2952.37,274024
14-Jan-19,Depot 15,Route 130,4027.25,422536
14-Jan-19,Depot 15,Route 131,2417.77,224636
14-Jan-19,Depot 15,Route 132,2544.9,266401
14-Jan-19,Depot 15,Route 125,3016.64,310986
14-Jan-19,Depot 15,Route 126,2993.19,314470
15-Jan-19,Depot 15,Route 131,1577.61,146285
15-Jan-19,Depot 15,Route 132,3159.47,288311
15-Jan-19,Depot 15,Route 130,2343.35,213841
15-Jan-19,Depot 15,Route 123,2576.63,270228
15-Jan-19,Depot 15,Route 124,3513.61,378033
15-Jan-19,Depot 15,Route 127,1910.25,196803
15-Jan-19,Depot 15,Route 128,2286.51,232386
15-Jan-19,Depot 15,Route 125,1592.09,162582
15-Jan-19,Depot 15,Route 126,2575.44,283098
15-Jan-19,Depot 15,Route 129,3384.83,430590
11-Jan-19,Depot 15,Route 124,1929.49,201665
11-Jan-19,Depot 15,Route 127,2221.89,202364
11-Jan-19,Depot 15,Route 128,2016.33,199142
11-Jan-19,Depot 15,Route 129,1358.34,131464
11-Jan-19,Depot 15,Route 130,2668.69,239133
11-Jan-19,Depot 15,Route 123,2467.11,245850
11-Jan-19,Depot 15,Route 131,1676.08,150915
11-Jan-19,Depot 15,Route 132,2624.43,265854
11-Jan-19,Depot 15,Route 125,2105.36,188157
11-Jan-19,Depot 15,Route 126,2518.99,246028
17-Jan-19,Depot 15,Route 126,2282.08,241277
17-Jan-19,Depot 15,Route 125,2557.1,211254
17-Jan-19,Depot 15,Route 132,2621,248432
17-Jan-19,Depot 15,Route 131,1706.78,155824
17-Jan-19,Depot 15,Route 130,2315.78,218408
17-Jan-19,Depot 15,Route 123,2642.34,238351
17-Jan-19,Depot 15,Route 124,2099.84,220465
17-Jan-19,Depot 15,Route 127,1844.1,188259
17-Jan-19,Depot 15,Route 129,1810.32,168269
17-Jan-19,Depot 15,Route 128,3059.24,294137
18-Jan-19,Depot 15,Route 129,2219.23,202220
18-Jan-19,Depot 15,Route 126,1506.24,154238
18-Jan-19,Depot 15,Route 125,2376.79,203509
18-Jan-19,Depot 15,Route 132,1630.71,177880
18-Jan-19,Depot 15,Route 131,1407.68,134742
18-Jan-19,Depot 15,Route 130,1858.4,196802
18-Jan-19,Depot 15,Route 124,1415.9,155299
18-Jan-19,Depot 15,Route 123,1863.4,203211
18-Jan-19,Depot 15,Route 127,1689.97,152467
18-Jan-19,Depot 15,Route 128,1958.39,208950
19-Jan-19,Depot 15,Route 123,2861.08,271353
19-Jan-19,Depot 15,Route 130,2434.84,236688
19-Jan-19,Depot 15,Route 129,2129.71,179070
19-Jan-19,Depot 15,Route 128,2930.73,306848
19-Jan-19,Depot 15,Route 127,2157.46,195383
19-Jan-19,Depot 15,Route 124,2314.63,226374
19-Jan-19,Depot 15,Route 131,2146.05,179518
19-Jan-19,Depot 15,Route 132,2872.17,301399
19-Jan-19,Depot 15,Route 125,2508.47,234273
19-Jan-19,Depot 15,Route 126,2901.97,313867
21-Jan-19,Depot 15,Route 125,2667.23,281202
21-Jan-19,Depot 15,Route 131,2424.16,274622
21-Jan-19,Depot 15,Route 130,3196.31,326987
21-Jan-19,Depot 15,Route 129,3047.93,319484
21-Jan-19,Depot 15,Route 128,2576.89,284678
21-Jan-19,Depot 15,Route 127,2213.62,257810
21-Jan-19,Depot 15,Route 124,2366.47,320940
21-Jan-19,Depot 15,Route 123,2552.29,248038
21-Jan-19,Depot 15,Route 126,3405.16,449316
21-Jan-19,Depot 15,Route 132,2928.11,310559
22-Jan-19,Depot 15,Route 127,2360.78,247679
22-Jan-19,Depot 15,Route 131,1771.08,184418
22-Jan-19,Depot 15,Route 125,3895.17,423200
22-Jan-19,Depot 15,Route 126,2659.24,285089
22-Jan-19,Depot 15,Route 130,2058.72,232464
22-Jan-19,Depot 15,Route 129,1792.37,168236
22-Jan-19,Depot 15,Route 128,1903.49,202089
22-Jan-19,Depot 15,Route 132,2357.83,253552
22-Jan-19,Depot 15,Route 123,2565.24,248898
22-Jan-19,Depot 15,Route 124,2660.15,302218
23-Jan-19,Depot 15,Route 125,2524.7,259559
23-Jan-19,Depot 15,Route 126,2952.04,366223
23-Jan-19,Depot 15,Route 132,2082.23,235142
23-Jan-19,Depot 15,Route 131,2634.93,262380
23-Jan-19,Depot 15,Route 130,2067.84,219666
23-Jan-19,Depot 15,Route 129,1534.93,133036
23-Jan-19,Depot 15,Route 128,1907.48,208298
23-Jan-19,Depot 15,Route 127,2407.34,243457
23-Jan-19,Depot 15,Route 124,2204.06,268446
23-Jan-19,Depot 15,Route 123,2196.06,219774
24-Jan-19,Depot 15,Route 126,1799.85,220590
24-Jan-19,Depot 15,Route 125,2106.77,191325
24-Jan-19,Depot 15,Route 132,1835.63,208854
24-Jan-19,Depot 15,Route 131,1834.75,177652
24-Jan-19,Depot 15,Route 130,1791.83,182870
24-Jan-19,Depot 15,Route 129,1410.5,134870
24-Jan-19,Depot 15,Route 128,1728.78,194086
24-Jan-19,Depot 15,Route 127,1414.09,144650
24-Jan-19,Depot 15,Route 124,1441.84,150200
24-Jan-19,Depot 15,Route 123,2233.84,234524
25-Jan-19,Depot 15,Route 123,2952.51,291545
25-Jan-19,Depot 15,Route 124,1852.59,249405
25-Jan-19,Depot 15,Route 127,1455.17,144301
25-Jan-19,Depot 15,Route 128,2361.83,220748
25-Jan-19,Depot 15,Route 129,2216.08,211373
25-Jan-19,Depot 15,Route 130,1370.72,144413
25-Jan-19,Depot 15,Route 132,2206.87,250579
25-Jan-19,Depot 15,Route 125,2428.3,252320
25-Jan-19,Depot 15,Route 126,2387.72,306318
25-Jan-19,Depot 15,Route 131,2523.32,258988
21-Jan-19,Depot 15,Route 123,3230.19,343149
21-Jan-19,Depot 15,Route 132,3374.24,381443
21-Jan-19,Depot 15,Route 124,3746.13,436930
21-Jan-19,Depot 15,Route 127,2223.2,217684
21-Jan-19,Depot 15,Route 128,2714.96,292057
21-Jan-19,Depot 15,Route 129,2552.29,255098
21-Jan-19,Depot 15,Route 130,2428.86,270245
21-Jan-19,Depot 15,Route 126,2985.88,356517
21-Jan-19,Depot 15,Route 125,3170.51,339335
21-Jan-19,Depot 15,Route 131,2398.56,279364
28-Jan-19,Depot 15,Route 126,2607.3,274225
28-Jan-19,Depot 15,Route 125,2922.19,279636
28-Jan-19,Depot 15,Route 132,2072.54,220203
28-Jan-19,Depot 15,Route 131,2885.61,309116
28-Jan-19,Depot 15,Route 130,3372.83,350001
28-Jan-19,Depot 15,Route 129,2104.66,196525
28-Jan-19,Depot 15,Route 128,2129.16,246512
28-Jan-19,Depot 15,Route 127,2656.55,264421
28-Jan-19,Depot 15,Route 123,2886.09,309293
28-Jan-19,Depot 15,Route 124,2241.48,276440
29-Jan-19,Depot 15,Route 124,2681.51,337590
29-Jan-19,Depot 15,Route 126,2650.1,300870
29-Jan-19,Depot 15,Route 125,2451.31,244253
29-Jan-19,Depot 15,Route 132,2354.61,290897
29-Jan-19,Depot 15,Route 131,2973.45,301381
29-Jan-19,Depot 15,Route 130,1898.4,208745
29-Jan-19,Depot 15,Route 123,2103.98,213615
29-Jan-19,Depot 15,Route 129,1888.08,147943
29-Jan-19,Depot 15,Route 128,2355.55,245537
29-Jan-19,Depot 15,Route 127,2094.12,208779
30-Jan-19,Depot 15,Route 123,3276.71,327215
30-Jan-19,Depot 15,Route 124,2562.65,296370
30-Jan-19,Depot 15,Route 126,2305.43,274432
30-Jan-19,Depot 15,Route 125,2421.96,243700
30-Jan-19,Depot 15,Route 132,5080.07,458473
30-Jan-19,Depot 15,Route 131,2355.27,248751
30-Jan-19,Depot 15,Route 127,2996.66,297470
30-Jan-19,Depot 15,Route 130,2774.91,286727
30-Jan-19,Depot 15,Route 129,2268.6,232045
30-Jan-19,Depot 15,Route 128,2661.17,308201
1-Jan-19,Depot 16,Route 133,3638,374316
1-Jan-19,Depot 16,Route 134,2611.2,219539
1-Jan-19,Depot 16,Route 135,4323.71,400692
1-Jan-19,Depot 16,Route 136,1465.24,148804
1-Jan-19,Depot 16,Route 137,2066.7,180937
1-Jan-19,Depot 16,Route 138,2562.9,271962
1-Jan-19,Depot 16,Route 139,1936.3,151258
1-Jan-19,Depot 16,Route 140,2621.7,228668
1-Jan-19,Depot 16,Route 141,3095.85,308448
1-Jan-19,Depot 16,Route 142,4505.83,454872
1-Jan-19,Depot 16,Route 143,2140.61,202880
2-Jan-19,Depot 16,Route 143,2311.46,214664
2-Jan-19,Depot 16,Route 142,3640.85,372100
2-Jan-19,Depot 16,Route 141,3446.82,367970
2-Jan-19,Depot 16,Route 140,2154.44,202046
2-Jan-19,Depot 16,Route 139,2416.34,200174
2-Jan-19,Depot 16,Route 138,3121.43,296399
2-Jan-19,Depot 16,Route 137,1737.59,155590
2-Jan-19,Depot 16,Route 133,3189.33,318017
2-Jan-19,Depot 16,Route 134,1996.59,158715
2-Jan-19,Depot 16,Route 135,4000.6,398583
2-Jan-19,Depot 16,Route 136,1905.65,200118
3-Jan-19,Depot 16,Route 140,2112.85,198472
3-Jan-19,Depot 16,Route 136,1539.08,163098
3-Jan-19,Depot 16,Route 135,3347.56,311214
3-Jan-19,Depot 16,Route 142,1748.87,172387
3-Jan-19,Depot 16,Route 138,2042.42,188714
3-Jan-19,Depot 16,Route 143,1622.46,142625
3-Jan-19,Depot 16,Route 134,2378.73,198568
3-Jan-19,Depot 16,Route 133,3088.62,317299
3-Jan-19,Depot 16,Route 137,1503.65,147995
3-Jan-19,Depot 16,Route 141,2087.06,207108
3-Jan-19,Depot 16,Route 139,2210.13,187304
4-Jan-19,Depot 16,Route 136,1361.84,130395
4-Jan-19,Depot 16,Route 138,2875.64,280667
4-Jan-19,Depot 16,Route 143,2689.71,218067
4-Jan-19,Depot 16,Route 137,2097.75,196317
4-Jan-19,Depot 16,Route 139,1794.69,166999
4-Jan-19,Depot 16,Route 140,2588.16,234210
4-Jan-19,Depot 16,Route 141,2432.41,241453
4-Jan-19,Depot 16,Route 135,3730.76,366303
4-Jan-19,Depot 16,Route 134,2508.92,215977
4-Jan-19,Depot 16,Route 142,2865.25,318885
4-Jan-19,Depot 16,Route 133,2853.17,284427
5-Jan-19,Depot 16,Route 133,4051.4,394340
5-Jan-19,Depot 16,Route 136,1805.02,176250
5-Jan-19,Depot 16,Route 140,3551.02,296773
5-Jan-19,Depot 16,Route 141,3005.33,305628
5-Jan-19,Depot 16,Route 142,3599.05,350227
5-Jan-19,Depot 16,Route 135,3954.39,359499
5-Jan-19,Depot 16,Route 137,1873.7,153119
5-Jan-19,Depot 16,Route 134,3577.72,288789
5-Jan-19,Depot 16,Route 139,2249.52,212964
5-Jan-19,Depot 16,Route 143,2420.54,220697
5-Jan-19,Depot 16,Route 138,3452.92,357039
7-Jan-19,Depot 16,Route 139,3318.91,273704
7-Jan-19,Depot 16,Route 142,4427.23,444942
7-Jan-19,Depot 16,Route 133,4108.33,398340
7-Jan-19,Depot 16,Route 136,1861.75,175691
7-Jan-19,Depot 16,Route 134,3098.29,270128
7-Jan-19,Depot 16,Route 135,3555.97,342450
7-Jan-19,Depot 16,Route 141,3031,290283
7-Jan-19,Depot 16,Route 140,3964.87,350817
7-Jan-19,Depot 16,Route 138,3344.15,308154
7-Jan-19,Depot 16,Route 143,2833.39,241566
7-Jan-19,Depot 16,Route 137,2596.39,225183
8-Jan-19,Depot 16,Route 136,2172.23,224360
8-Jan-19,Depot 16,Route 135,4147.49,368216
8-Jan-19,Depot 16,Route 133,3340.6,313800
8-Jan-19,Depot 16,Route 137,1562.58,139301
8-Jan-19,Depot 16,Route 138,2425.99,224630
8-Jan-19,Depot 16,Route 139,2349.31,183469
8-Jan-19,Depot 16,Route 140,2890.17,275143
8-Jan-19,Depot 16,Route 143,2897.86,269079
8-Jan-19,Depot 16,Route 142,2810.47,280862
8-Jan-19,Depot 16,Route 141,3311.44,307771
8-Jan-19,Depot 16,Route 134,3112.29,295816
9-Jan-19,Depot 16,Route 135,3023.88,271467
9-Jan-19,Depot 16,Route 140,2398.72,217505
9-Jan-19,Depot 16,Route 139,1871.02,161590
9-Jan-19,Depot 16,Route 138,2068.48,197000
9-Jan-19,Depot 16,Route 137,1740.66,152052
9-Jan-19,Depot 16,Route 133,3993.34,386450
9-Jan-19,Depot 16,Route 134,2924.35,274853
9-Jan-19,Depot 16,Route 136,1665.91,146300
9-Jan-19,Depot 16,Route 141,2594.91,248135
9-Jan-19,Depot 16,Route 142,3526.74,342685
9-Jan-19,Depot 16,Route 143,2100.84,196829
10-Jan-19,Depot 16,Route 140,2314.08,218112
10-Jan-19,Depot 16,Route 136,1469.77,179506
10-Jan-19,Depot 16,Route 141,1886.29,218700
10-Jan-19,Depot 16,Route 142,2139.76,232394
10-Jan-19,Depot 16,Route 135,3300.39,318331
10-Jan-19,Depot 16,Route 134,2739.18,244989
10-Jan-19,Depot 16,Route 133,3345.72,336739
10-Jan-19,Depot 16,Route 137,1499.1,143061
10-Jan-19,Depot 16,Route 138,2743.77,274740
10-Jan-19,Depot 16,Route 139,2188.67,192945
10-Jan-19,Depot 16,Route 143,2351.94,214030
11-Jan-19,Depot 16,Route 136,2191.59,243128
11-Jan-19,Depot 16,Route 135,3431.57,351579
11-Jan-19,Depot 16,Route 139,2050.38,156646
11-Jan-19,Depot 16,Route 134,2203.33,171666
11-Jan-19,Depot 16,Route 133,2401.07,229537
11-Jan-19,Depot 16,Route 137,1731.34,150730
11-Jan-19,Depot 16,Route 138,2151.17,222442
11-Jan-19,Depot 16,Route 140,2538.16,216635
11-Jan-19,Depot 16,Route 141,2885.89,272947
11-Jan-19,Depot 16,Route 142,3110.73,298551
11-Jan-19,Depot 16,Route 143,2017.52,181358
12-Jan-19,Depot 16,Route 143,2732.68,243247
12-Jan-19,Depot 16,Route 136,1830.89,191809
12-Jan-19,Depot 16,Route 135,4160.68,375927
12-Jan-19,Depot 16,Route 134,3814.78,325725
12-Jan-19,Depot 16,Route 133,4624.26,487164
12-Jan-19,Depot 16,Route 137,1552.36,124646
12-Jan-19,Depot 16,Route 138,2304.04,248248
12-Jan-19,Depot 16,Route 139,2269.02,175241
12-Jan-19,Depot 16,Route 140,3521.2,298939
12-Jan-19,Depot 16,Route 141,2379.93,249255
12-Jan-19,Depot 16,Route 142,2846.37,289912
14-Jan-19,Depot 16,Route 141,3427.32,343534
14-Jan-19,Depot 16,Route 140,2737.3,253188
14-Jan-19,Depot 16,Route 134,3027.43,262855
14-Jan-19,Depot 16,Route 133,5192.6,512589
14-Jan-19,Depot 16,Route 138,3787.48,360662
14-Jan-19,Depot 16,Route 135,3847.79,396610
14-Jan-19,Depot 16,Route 136,2190.53,205137
14-Jan-19,Depot 16,Route 139,2752.02,227932
14-Jan-19,Depot 16,Route 142,3243.68,349339
14-Jan-19,Depot 16,Route 143,2646.39,249493
14-Jan-19,Depot 16,Route 137,2708.25,272503
15-Jan-19,Depot 16,Route 140,2476.49,225345
15-Jan-19,Depot 16,Route 133,3369.69,325092
15-Jan-19,Depot 16,Route 139,1695.06,153886
15-Jan-19,Depot 16,Route 138,2059.3,194936
15-Jan-19,Depot 16,Route 136,1471.17,149626
15-Jan-19,Depot 16,Route 135,3872.23,384448
15-Jan-19,Depot 16,Route 134,2839.95,260710
15-Jan-19,Depot 16,Route 141,3214.93,319664
15-Jan-19,Depot 16,Route 142,2398.47,255218
15-Jan-19,Depot 16,Route 143,2214.28,194383
15-Jan-19,Depot 16,Route 137,1602.53,148708
11-Jan-19,Depot 16,Route 143,2916.15,235873
11-Jan-19,Depot 16,Route 133,3699.68,366612
11-Jan-19,Depot 16,Route 142,2204.4,221754
11-Jan-19,Depot 16,Route 141,2192.74,200217
11-Jan-19,Depot 16,Route 140,2241.73,207736
11-Jan-19,Depot 16,Route 139,2271.03,165601
11-Jan-19,Depot 16,Route 138,2122.5,187292
11-Jan-19,Depot 16,Route 137,1672.16,140514
11-Jan-19,Depot 16,Route 134,2157.7,193902
11-Jan-19,Depot 16,Route 135,3182.15,285924
11-Jan-19,Depot 16,Route 136,1983.19,193268
17-Jan-19,Depot 16,Route 143,1922.08,159242
17-Jan-19,Depot 16,Route 137,1385.33,115076
17-Jan-19,Depot 16,Route 138,2469.03,237347
17-Jan-19,Depot 16,Route 139,1899.16,155651
17-Jan-19,Depot 16,Route 136,1997.12,188975
17-Jan-19,Depot 16,Route 135,3673.63,341210
17-Jan-19,Depot 16,Route 134,2986.86,248819
17-Jan-19,Depot 16,Route 141,2601.91,241169
17-Jan-19,Depot 16,Route 142,3070.29,291989
17-Jan-19,Depot 16,Route 140,2256.92,176005
17-Jan-19,Depot 16,Route 133,3218.34,324506
18-Jan-19,Depot 16,Route 134,2618.56,228784
18-Jan-19,Depot 16,Route 135,2952.03,305642
18-Jan-19,Depot 16,Route 133,2200.17,221813
18-Jan-19,Depot 16,Route 136,1422.96,144010
18-Jan-19,Depot 16,Route 137,1242,111282
18-Jan-19,Depot 16,Route 138,2550.31,257440
18-Jan-19,Depot 16,Route 139,1114.02,102192
18-Jan-19,Depot 16,Route 140,2108.57,181673
18-Jan-19,Depot 16,Route 141,1803.45,187090
18-Jan-19,Depot 16,Route 142,1541.41,160648
18-Jan-19,Depot 16,Route 143,1378.23,128890
19-Jan-19,Depot 16,Route 140,4260.06,383949
19-Jan-19,Depot 16,Route 133,3367.12,330476
19-Jan-19,Depot 16,Route 143,2670.89,223208
19-Jan-19,Depot 16,Route 142,2444.13,260076
19-Jan-19,Depot 16,Route 141,2110.69,201052
19-Jan-19,Depot 16,Route 136,1407.2,130857
19-Jan-19,Depot 16,Route 135,3217.2,309160
19-Jan-19,Depot 16,Route 134,2288.29,212546
19-Jan-19,Depot 16,Route 137,1871.99,145706
19-Jan-19,Depot 16,Route 138,3218.14,296018
19-Jan-19,Depot 16,Route 139,1718.92,150073
21-Jan-19,Depot 16,Route 143,2337.8,213193
21-Jan-19,Depot 16,Route 142,2320.8,238389
21-Jan-19,Depot 16,Route 141,2723.92,295895
21-Jan-19,Depot 16,Route 140,2811.71,266107
21-Jan-19,Depot 16,Route 139,2937.44,249162
21-Jan-19,Depot 16,Route 138,2393.88,240841
21-Jan-19,Depot 16,Route 137,2546.63,208649
21-Jan-19,Depot 16,Route 133,3770.85,366631
21-Jan-19,Depot 16,Route 134,3083.95,320896
21-Jan-19,Depot 16,Route 135,3882.96,368411
21-Jan-19,Depot 16,Route 136,2075.1,231148
22-Jan-19,Depot 16,Route 141,2705.21,284602
22-Jan-19,Depot 16,Route 142,2170.05,237232
22-Jan-19,Depot 16,Route 143,2711.37,232933
22-Jan-19,Depot 16,Route 140,1926.37,173996
22-Jan-19,Depot 16,Route 139,2620.71,229283
22-Jan-19,Depot 16,Route 138,2903.51,291084
22-Jan-19,Depot 16,Route 134,2548.85,215760
22-Jan-19,Depot 16,Route 137,1877.57,183727
22-Jan-19,Depot 16,Route 133,3112.07,319584
22-Jan-19,Depot 16,Route 135,2890.61,267679
22-Jan-19,Depot 16,Route 136,1691.43,197113
23-Jan-19,Depot 16,Route 143,1775.39,148671
23-Jan-19,Depot 16,Route 142,2320.77,256949
23-Jan-19,Depot 16,Route 141,2121.49,233834
23-Jan-19,Depot 16,Route 140,1969.67,167492
23-Jan-19,Depot 16,Route 139,1936.21,155996
23-Jan-19,Depot 16,Route 136,1551.37,175272
23-Jan-19,Depot 16,Route 138,2079.6,199529
23-Jan-19,Depot 16,Route 137,1457.01,135839
23-Jan-19,Depot 16,Route 133,3075,322810
23-Jan-19,Depot 16,Route 134,2286.22,216141
23-Jan-19,Depot 16,Route 135,2232.32,219538
24-Jan-19,Depot 16,Route 143,2112.59,198291
24-Jan-19,Depot 16,Route 142,1657.84,163720
24-Jan-19,Depot 16,Route 141,2365.09,262817
24-Jan-19,Depot 16,Route 140,1850.76,171458
24-Jan-19,Depot 16,Route 139,1807.57,157303
24-Jan-19,Depot 16,Route 138,2589.08,221766
24-Jan-19,Depot 16,Route 137,1544.8,124040
24-Jan-19,Depot 16,Route 133,3078.42,308683
24-Jan-19,Depot 16,Route 134,2134.52,169599
24-Jan-19,Depot 16,Route 135,2030.93,197844
24-Jan-19,Depot 16,Route 136,1347.92,136810
25-Jan-19,Depot 16,Route 140,2560.65,216243
25-Jan-19,Depot 16,Route 136,1767.08,162029
25-Jan-19,Depot 16,Route 135,3511.94,338037
25-Jan-19,Depot 16,Route 134,2857.29,236135
25-Jan-19,Depot 16,Route 133,3533.36,349687
25-Jan-19,Depot 16,Route 139,2008.96,155758
25-Jan-19,Depot 16,Route 143,2078.84,188640
25-Jan-19,Depot 16,Route 142,2576.55,278250
25-Jan-19,Depot 16,Route 141,1550.3,153400
25-Jan-19,Depot 16,Route 138,2764,286420
25-Jan-19,Depot 16,Route 137,1406.46,119411
21-Jan-19,Depot 16,Route 142,4369.68,422198
21-Jan-19,Depot 16,Route 141,3640.21,392215
21-Jan-19,Depot 16,Route 140,3644.65,311001
21-Jan-19,Depot 16,Route 139,2698.13,242406
21-Jan-19,Depot 16,Route 138,3223.72,311922
21-Jan-19,Depot 16,Route 137,1979.1,170580
21-Jan-19,Depot 16,Route 133,4756.88,481951
21-Jan-19,Depot 16,Route 134,3579.95,312830
21-Jan-19,Depot 16,Route 143,2706.99,256534
21-Jan-19,Depot 16,Route 136,2112.32,231524
21-Jan-19,Depot 16,Route 135,3811.69,348356
28-Jan-19,Depot 16,Route 136,2048.8,205544
28-Jan-19,Depot 16,Route 135,3326.61,321405
28-Jan-19,Depot 16,Route 134,2773.44,257887
28-Jan-19,Depot 16,Route 133,3927.32,381393
28-Jan-19,Depot 16,Route 137,2306.33,199675
28-Jan-19,Depot 16,Route 138,2641.33,258387
28-Jan-19,Depot 16,Route 139,3120.31,256152
28-Jan-19,Depot 16,Route 140,2649.94,243510
28-Jan-19,Depot 16,Route 141,2794.67,285194
28-Jan-19,Depot 16,Route 142,2673.69,271170
28-Jan-19,Depot 16,Route 143,2649.01,242199
29-Jan-19,Depot 16,Route 139,2684.62,235385
29-Jan-19,Depot 16,Route 140,3480.52,313115
29-Jan-19,Depot 16,Route 141,2467,274506
29-Jan-19,Depot 16,Route 142,3020.1,307576
29-Jan-19,Depot 16,Route 143,2327.61,225734
29-Jan-19,Depot 16,Route 138,2880.11,268025
29-Jan-19,Depot 16,Route 137,2134.15,187791
29-Jan-19,Depot 16,Route 133,3237.32,328808
29-Jan-19,Depot 16,Route 134,3013,286622
29-Jan-19,Depot 16,Route 135,2951.37,289928
29-Jan-19,Depot 16,Route 136,2093.5,213886
30-Jan-19,Depot 16,Route 138,3197.56,348045
30-Jan-19,Depot 16,Route 137,2227.98,193640
30-Jan-19,Depot 16,Route 133,3469.59,339390
30-Jan-19,Depot 16,Route 134,1982.04,184495
30-Jan-19,Depot 16,Route 135,3361.74,312955
30-Jan-19,Depot 16,Route 139,2689.14,276547
30-Jan-19,Depot 16,Route 143,2634.56,252537
30-Jan-19,Depot 16,Route 140,3119.83,298184
30-Jan-19,Depot 16,Route 141,2529.35,268995
30-Jan-19,Depot 16,Route 142,1754.96,194699
30-Jan-19,Depot 16,Route 136,1786.37,205910
1-Jan-19,Depot 17,Route 144,1092.13,92556
1-Jan-19,Depot 17,Route 145,2235.47,203702
1-Jan-19,Depot 17,Route 146,2615.48,243351
1-Jan-19,Depot 17,Route 147,1909.87,116991
1-Jan-19,Depot 17,Route 148,2795.07,241836
1-Jan-19,Depot 17,Route 149,2159.39,210510
1-Jan-19,Depot 17,Route 150,2530.21,217101
2-Jan-19,Depot 17,Route 149,2211.43,233028
2-Jan-19,Depot 17,Route 148,1841.21,170922
2-Jan-19,Depot 17,Route 147,2532.37,166606
2-Jan-19,Depot 17,Route 146,2368.18,211369
2-Jan-19,Depot 17,Route 145,2556.04,265327
2-Jan-19,Depot 17,Route 144,1538.25,139016
2-Jan-19,Depot 17,Route 150,1970.98,162505
3-Jan-19,Depot 17,Route 144,1336.74,103170
3-Jan-19,Depot 17,Route 145,1566.52,164893
3-Jan-19,Depot 17,Route 146,1703.33,164843
3-Jan-19,Depot 17,Route 147,1505.75,102024
3-Jan-19,Depot 17,Route 148,1795.33,164802
3-Jan-19,Depot 17,Route 149,1497.99,157059
3-Jan-19,Depot 17,Route 150,1609.93,161730
4-Jan-19,Depot 17,Route 144,1390.22,111253
4-Jan-19,Depot 17,Route 145,2264.24,210378
4-Jan-19,Depot 17,Route 150,2282.78,226416
4-Jan-19,Depot 17,Route 149,2006.41,204695
4-Jan-19,Depot 17,Route 148,1992.47,176130
4-Jan-19,Depot 17,Route 146,1851.01,161444
4-Jan-19,Depot 17,Route 147,2396.73,150183
5-Jan-19,Depot 17,Route 147,2042.04,139105
5-Jan-19,Depot 17,Route 146,2021.75,196080
5-Jan-19,Depot 17,Route 144,1567.05,126702
5-Jan-19,Depot 17,Route 150,2412.75,216375
5-Jan-19,Depot 17,Route 149,1401.4,146324
5-Jan-19,Depot 17,Route 145,2512.78,228367
5-Jan-19,Depot 17,Route 148,2797.72,265413
7-Jan-19,Depot 17,Route 149,2899.07,289709
7-Jan-19,Depot 17,Route 148,2821.11,264752
7-Jan-19,Depot 17,Route 147,1720.96,112982
